Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
LSTMBlockCellGrad@GPU-0@(20x200)(20x200)(20x200)(400x800)(200x1)(200x1)(200x1)(800x1)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x800)(200x1)(200x1)(200x1)(20x200)->(20x200)(20x800)(200x1)(200x1)(200x1)	11.84	11.88	0.9966329966329965	224.96	225.68	0.9968096419709322	19.00	19.00	1.0	6349.750000000001	0.02549194028159438	0.7195387971330632	6305.440000000001	0.025564056266297534	0.7142530261598861
Mul@GPU-0@(400x1)(400x10000)->(400x10000)	215.03	215.21	0.9991636076390502	215.03	215.21	0.9991636076390502	1.00	1.00	1.0	6564.780000000001	0.024366695940394912	0.7439054930734581	6520.6500000000015	0.024378059859402217	0.7386310860192883
LSTMBlockCellGrad@GPU-0@(20x200)(20x200)(20x200)(400x800)(1|2|3x1)(1|2|3x1)(1|2|3x1)(800x1)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x200)(20x800)(200x1)(200x1)(200x1)(20x200)->(20x200)(20x800)(200x1)(200x1)(200x1)	11.01	11.11	0.990999099909991	209.15	211.10	0.9907626717195642	19.00	19.00	1.0	6773.93	0.023700388112977706	0.7676058811864358	6731.750000000002	0.023912496799961932	0.7625435828192502
Slice@GPU-0@(20x400)(1)(1)->(20x200)	2.20	2.20	1.0	167.31	167.37	0.9996415128159168	76.00	76.00	1.0	6941.240000000001	0.018959177313804924	0.7865650585002407	6899.120000000002	0.018958951157790758	0.781502533977041
ApplyGradientDescent@GPU-0@(200x10000)(1x1)(200x10000)->(200x10000)	154.19	154.39	0.9987045793121316	154.19	154.39	0.9987045793121316	1.00	1.00	1.0	7095.43	0.01747244964446585	0.8040375081447065	7053.510000000002	0.017488632785154536	0.7989911667621955
ConcatV2@GPU-0@(20x200)(20x200)(1)->(20x400)	3.64	3.68	0.9891304347826086	145.52	147.09	0.9893262628322796	40.00	40.00	1.0	7240.950000000001	0.01648998555199864	0.8205274936967052	7200.600000000002	0.016661720295151117	0.8156528870573466
BiasAddGrad@GPU-0@(20x800)->(800x1)	3.60	3.49	1.0315186246418337	144.08	139.78	1.0307626269852626	40.00	40.00	1.0	7385.030000000001	0.01632680812487606	0.8368543018215813	7340.380000000002	0.015833675048312075	0.8314865621056587
Mul@GPU-0@(200x10000)(1x1)->(200x10000)	105.82	105.92	0.9990558912386707	105.82	105.92	0.9990558912386707	1.00	1.00	1.0	7490.85	0.01199127454035525	0.8488455763619365	7446.300000000002	0.011998160402898948	0.8434847225085577
BiasAddGrad@GPU-0@(400x10000)->(10000x1)	104.89	104.93	0.9996187934813685	104.89	104.93	0.9996187934813685	1.00	1.00	1.0	7595.740000000001	0.011885889118671918	0.8607314654806084	7551.230000000002	0.011886017476172458	0.8553707399847301
StridedSliceGrad@GPU-0@(1|2|3x1)(1|2|3x1)(int32 3x1)(1|2|3x1)(20x200)->(20x20x200)	5.11	5.18	0.9864864864864866	92.07	93.23	0.9875576531159497	18.00	18.00	1.0	7687.81	0.010433156746650046	0.8711646222272584	7644.460000000002	0.010560691978495742	0.8659314319632259
AddN@GPU-0@(20x200)(20x200)->(20x200)	2.37	2.45	0.9673469387755101	87.76	90.63	0.9683327816396338	37.00	37.00	1.0	7775.570000000001	0.009944757641859543	0.881109379869118	7735.090000000002	0.010266175201234249	0.8761976071644602
GatherV2@CPU-0@(10000x200)(int32 20x20)(int32 1x1)->(20x20x200)	74.82	78.85	0.9488902980342422	74.82	78.85	0.9488902980342422	1.00	1.00	1.0	7850.39	0.00847842715091079	0.8895878070200287	7813.940000000002	0.008931787648872563	0.8851293948133327
