resnet_model/batch_normalization_39/AssignMovingAvg_1/sub_1@GPU-0@(1024x1)(1024x1)->(1024x1)	resnet_model/batch_normalization_39/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	2	2	(1024x1)(1024x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_45/AssignMovingAvg/sub_1@GPU-0@(2048x1)(2048x1)->(2048x1)	resnet_model/batch_normalization_45/AssignMovingAvg/sub_1	Sub	GPU-0	0	3	3	(2048x1)(2048x1)->(2048x1)	1	1	0
resnet_model/conv2d_39/Conv2D@GPU-0@(64x256x14x14)(1x1x256x1024)->(64x1024x14x14)	resnet_model/conv2d_39/Conv2D	Conv2D	GPU-0	0	2009	2009	(64x256x14x14)(1x1x256x1024)->(64x1024x14x14)	1	1	0
gradients/L2Loss_10_grad/mul@GPU-0@(1x1x64x256)(1x1)->(1x1x64x256)	gradients/L2Loss_10_grad/mul	Mul	GPU-0	0	2	2	(1x1x64x256)(1x1)->(1x1x64x256)	1	1	0
gradients/resnet_model/Relu_20_grad/ReluGrad@GPU-0@(64x128x28x28)(64x128x28x28)->(64x128x28x28)	gradients/resnet_model/Relu_20_grad/ReluGrad	ReluGrad	GPU-0	0	497	497	(64x128x28x28)(64x128x28x28)->(64x128x28x28)	1	1	0
resnet_model/batch_normalization_9/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_9/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_10/beta/Momentum@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_10/beta/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
gradients/resnet_model/conv2d_18/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	gradients/resnet_model/conv2d_18/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	2254	2254	(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	1	1	0
resnet_model/batch_normalization_15/moving_variance/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_15/moving_variance/read	Identity	GPU-0	0	1	2	(512x1)->(512x1)	0	1	0
resnet_model/batch_normalization_35/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_35/moving_variance	VariableV2	GPU-0	1	1	3	(no input)->(256x1)	0	1	0
gradients/AddN_27@GPU-0@(1x1x256x1024)(1x1x256x1024)->(1x1x256x1024)	gradients/AddN_27	AddN	GPU-0	0	20	20	(1x1x256x1024)(1x1x256x1024)->(1x1x256x1024)	1	1	0
resnet_model/conv2d_51/kernel@GPU-0@(no input)->(3x3x512x512)	resnet_model/conv2d_51/kernel	VariableV2	GPU-0	0	2	3	(no input)->(3x3x512x512)	0	1	0
resnet_model/batch_normalization_23/gamma/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_23/gamma/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_25/AssignMovingAvg_1/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_25/AssignMovingAvg_1/mul	Mul	GPU-0	0	1	1	(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_40/AssignMovingAvg_1/sub_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_40/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
L2Loss_16@GPU-0@(3x3x128x128)->(1x1)	L2Loss_16	L2Loss	GPU-0	0	12	12	(3x3x128x128)->(1x1)	1	1	0
resnet_model/batch_normalization_36/beta/Momentum@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_36/beta/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
gradients/resnet_model/conv2d_15/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	gradients/resnet_model/conv2d_15/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	2269	2269	(int32 4x1)(1x1x512x128)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x512x28x28)	1	1	0
resnet_model/conv2d_9/kernel/read@GPU-0@(3x3x64x64)->(3x3x64x64)	resnet_model/conv2d_9/kernel/read	Identity	GPU-0	0	1	2	(3x3x64x64)->(3x3x64x64)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_44/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_44/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	1	1	3	(no input)->(int32 4x1)	0	1	0
gradients/resnet_model/Relu_38_grad/ReluGrad@GPU-0@(64x256x14x14)(64x256x14x14)->(64x256x14x14)	gradients/resnet_model/Relu_38_grad/ReluGrad	ReluGrad	GPU-0	0	248	248	(64x256x14x14)(64x256x14x14)->(64x256x14x14)	1	1	0
resnet_model/batch_normalization_44/AssignMovingAvg_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_44/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_24/AssignMovingAvg/sub_1@GPU-0@(1024x1)(1024x1)->(1024x1)	resnet_model/batch_normalization_24/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(1024x1)(1024x1)->(1024x1)	1	1	0
gradients/AddN_28@GPU-0@(3x3x256x256)(3x3x256x256)->(3x3x256x256)	gradients/AddN_28	AddN	GPU-0	0	44	44	(3x3x256x256)(3x3x256x256)->(3x3x256x256)	1	1	0
Momentum/update_resnet_model/conv2d_3/kernel/ApplyMomentum@GPU-0@(3x3x64x64)(3x3x64x64)(1x1)(int32 1x1 slot 1 slot )(3x3x64x64)(1x1)->(3x3x64x64)	Momentum/update_resnet_model/conv2d_3/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	7	7	(3x3x64x64)(3x3x64x64)(1x1)(int32 1x1 slot 1 slot )(3x3x64x64)(1x1)->(3x3x64x64)	1	1	0
gradients/resnet_model/conv2d_48/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x512x7x7)(int32 4x1)(64x512x7x7)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x512x512)	gradients/resnet_model/conv2d_48/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	3611	3611	(64x512x7x7)(int32 4x1)(64x512x7x7)(512x1 slot 1 slot )(512x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(3x3x512x512)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_48/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_48/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_32/beta/ApplyMomentum@GPU-0@(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	Momentum/update_resnet_model/batch_normalization_32/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_23/AssignMovingAvg/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_23/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_22/AssignMovingAvg_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_22/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/conv2d_40/Conv2D@GPU-0@(64x1024x14x14)(1x1x1024x256)->(64x256x14x14)	resnet_model/conv2d_40/Conv2D	Conv2D	GPU-0	0	1855	1855	(64x1024x14x14)(1x1x1024x256)->(64x256x14x14)	1	1	0
resnet_model/batch_normalization_47/AssignMovingAvg@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_47/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
gradients/L2Loss_25_grad/mul@GPU-0@(1x1x512x256)(1x1)->(1x1x512x256)	gradients/L2Loss_25_grad/mul	Mul	GPU-0	0	7	7	(1x1x512x256)(1x1)->(1x1x512x256)	1	1	0
resnet_model/batch_normalization_21/AssignMovingAvg_1/mul@GPU-0@(512x1)(1x1)->(512x1)	resnet_model/batch_normalization_21/AssignMovingAvg_1/mul	Mul	GPU-0	0	1	1	(512x1)(1x1)->(512x1)	1	1	0
resnet_model/conv2d_28/Conv2D@GPU-0@(64x1024x14x14)(1x1x1024x256)->(64x256x14x14)	resnet_model/conv2d_28/Conv2D	Conv2D	GPU-0	0	1807	1807	(64x1024x14x14)(1x1x1024x256)->(64x256x14x14)	1	1	0
Momentum/update_resnet_model/batch_normalization_9/beta/ApplyMomentum@GPU-0@(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	Momentum/update_resnet_model/batch_normalization_9/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_21/AssignMovingAvg_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_21/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
Momentum/update_resnet_model/batch_normalization_42/gamma/ApplyMomentum@GPU-0@(2048x1)(2048x1)(1x1)(int32 1x1 slot 1 slot )(2048x1)(1x1)->(2048x1)	Momentum/update_resnet_model/batch_normalization_42/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	5	5	(2048x1)(2048x1)(1x1)(int32 1x1 slot 1 slot )(2048x1)(1x1)->(2048x1)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_35/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_35/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	1	(no input)->(int32 4x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_8/gamma/ApplyMomentum@GPU-0@(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	Momentum/update_resnet_model/batch_normalization_8/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	1	1	0
resnet_model/batch_normalization_42/AssignMovingAvg_1@GPU-0@(2048x1)(2048x1)->(2048x1)	resnet_model/batch_normalization_42/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(2048x1)(2048x1)->(2048x1)	1	1	0
gradients/resnet_model/conv2d_49/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x512x7x7)(int32 4x1)(64x2048x7x7)->(1x1x512x2048)	gradients/resnet_model/conv2d_49/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	3068	3068	(64x512x7x7)(int32 4x1)(64x2048x7x7)->(1x1x512x2048)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_48/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_48/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_31/AssignMovingAvg@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_31/AssignMovingAvg	AssignSub	GPU-0	0	3	3	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_20/AssignMovingAvg_1@GPU-0@(128x1)(128x1)->(128x1)	resnet_model/batch_normalization_20/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(128x1)(128x1)->(128x1)	1	1	0
Momentum/update_resnet_model/conv2d_14/kernel/ApplyMomentum@GPU-0@(1x1x128x512)(1x1x128x512)(1x1)(int32 1x1 slot 1 slot )(1x1x128x512)(1x1)->(1x1x128x512)	Momentum/update_resnet_model/conv2d_14/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	11	11	(1x1x128x512)(1x1x128x512)(1x1)(int32 1x1 slot 1 slot )(1x1x128x512)(1x1)->(1x1x128x512)	1	1	0
resnet_model/batch_normalization_24/gamma/Momentum@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_24/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
resnet_model/batch_normalization_19/gamma@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_19/gamma	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
gradients/resnet_model/conv2d_52/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x512x7x7)(int32 4x1)(64x2048x7x7)(2048x1 slot 1 slot )(2048x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x512x2048)	gradients/resnet_model/conv2d_52/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2801	2801	(64x512x7x7)(int32 4x1)(64x2048x7x7)(2048x1 slot 1 slot )(2048x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x512x2048)	1	1	0
resnet_model/batch_normalization_8/AssignMovingAvg_1@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_8/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(64x1)(64x1)->(64x1)	1	1	0
resnet_model/batch_normalization_10/moving_mean/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_10/moving_mean/read	Identity	GPU-0	0	1	2	(128x1)->(128x1)	0	1	0
resnet_model/batch_normalization_15/AssignMovingAvg/sub_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_15/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_6/beta@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_6/beta	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
Momentum/momentum@GPU-0@(no input)->(1x1)	Momentum/momentum	Const	GPU-0	0	2	15	(no input)->(1x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_40/beta/ApplyMomentum@GPU-0@(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	Momentum/update_resnet_model/batch_normalization_40/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	1	1	0
L2Loss_14@GPU-0@(1x1x128x512)->(1x1)	L2Loss_14	L2Loss	GPU-0	0	7	7	(1x1x128x512)->(1x1)	1	1	0
resnet_model/add_5@GPU-0@(64x512x28x28)(64x512x28x28)->(64x512x28x28)	resnet_model/add_5	Add	GPU-0	0	1962	1962	(64x512x28x28)(64x512x28x28)->(64x512x28x28)	1	1	0
resnet_model/batch_normalization_28/AssignMovingAvg_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_28/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
L2Loss_42@GPU-0@(1x1x256x1024)->(1x1)	L2Loss_42	L2Loss	GPU-0	0	15	15	(1x1x256x1024)->(1x1)	1	1	0
resnet_model/batch_normalization_25/beta/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_25/beta/read	Identity	GPU-0	1	1	3	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_19/gamma/Momentum@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_19/gamma/Momentum	VariableV2	GPU-0	0	1	2	(no input)->(128x1)	0	1	0
resnet_model/batch_normalization_11/AssignMovingAvg/mul@GPU-0@(128x1)(1x1)->(128x1)	resnet_model/batch_normalization_11/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(128x1)(1x1)->(128x1)	1	1	0
Momentum/update_resnet_model/batch_normalization_1/beta/ApplyMomentum@GPU-0@(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	Momentum/update_resnet_model/batch_normalization_1/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	3	3	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	1	1	0
resnet_model/batch_normalization_22/beta/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_22/beta/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_22/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_22/moving_variance	VariableV2	GPU-0	1	2	4	(no input)->(256x1)	0	1	0
resnet_model/conv2d_51/kernel/read@GPU-0@(3x3x512x512)->(3x3x512x512)	resnet_model/conv2d_51/kernel/read	Identity	GPU-0	0	1	2	(3x3x512x512)->(3x3x512x512)	0	1	0
resnet_model/batch_normalization_37/moving_variance/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_37/moving_variance/read	Identity	GPU-0	0	3	4	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_11/moving_mean@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_11/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
gradients/L2Loss_1_grad/mul@GPU-0@(1x1x64x256)(1x1)->(1x1x64x256)	gradients/L2Loss_1_grad/mul	Mul	GPU-0	0	16	16	(1x1x64x256)(1x1)->(1x1x64x256)	1	1	0
edge_399_PiecewiseConstant/LessEqual_3/MEMCPYHtoD@GPU-0@(Transfer)->(1 bytes)	edge_399_PiecewiseConstant/LessEqual_3/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	1	1	(Transfer)->(1 bytes)	0	0	1
resnet_model/batch_normalization_5/moving_mean/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_5/moving_mean/read	Identity	GPU-0	1	1	3	(64x1)->(64x1)	0	1	0
resnet_model/batch_normalization_13/AssignMovingAvg@GPU-0@(128x1)(128x1)->(128x1)	resnet_model/batch_normalization_13/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(128x1)(128x1)->(128x1)	1	1	0
resnet_model/conv2d_29/kernel/Momentum@GPU-0@(no input)->(3x3x256x256)	resnet_model/conv2d_29/kernel/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(3x3x256x256)	0	1	0
resnet_model/batch_normalization_7/AssignMovingAvg_1/mul@GPU-0@(64x1)(1x1)->(64x1)	resnet_model/batch_normalization_7/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(64x1)(1x1)->(64x1)	1	1	0
resnet_model/batch_normalization_22/FusedBatchNorm@GPU-0@(64x256x28x28)(256x1)(256x1)(1x1)(1x1)->(64x256x28x28)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )	resnet_model/batch_normalization_22/FusedBatchNorm	FusedBatchNorm	GPU-0	0	1010	1010	(64x256x28x28)(256x1)(256x1)(1x1)(1x1)->(64x256x28x28)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )	1	1	0
gradients/AddN_10@GPU-0@(1x1x512x2048)(1x1x512x2048)->(1x1x512x2048)	gradients/AddN_10	AddN	GPU-0	0	81	81	(1x1x512x2048)(1x1x512x2048)->(1x1x512x2048)	1	1	0
gradients/resnet_model/Relu_19_grad/ReluGrad@GPU-0@(64x128x28x28)(64x128x28x28)->(64x128x28x28)	gradients/resnet_model/Relu_19_grad/ReluGrad	ReluGrad	GPU-0	0	498	498	(64x128x28x28)(64x128x28x28)->(64x128x28x28)	1	1	0
resnet_model/conv2d_41/Conv2D@GPU-0@(64x256x14x14)(3x3x256x256)->(64x256x14x14)	resnet_model/conv2d_41/Conv2D	Conv2D	GPU-0	0	2243	2243	(64x256x14x14)(3x3x256x256)->(64x256x14x14)	1	1	0
PiecewiseConstant/Greater_1@GPU-0@(int32 1x1)(int32 1x1)->(boolean 1x1)	PiecewiseConstant/Greater_1	Greater	GPU-0	1	6	11	(int32 1x1)(int32 1x1)->(boolean 1x1)	0	1	0
PiecewiseConstant/case/Assert/AssertGuard/Assert/Switch@GPU-0@(boolean 1x1)(boolean 1x1)->(boolean 1x1 slot 1 slot )	PiecewiseConstant/case/Assert/AssertGuard/Assert/Switch	Switch	GPU-0	2	3	9	(boolean 1x1)(boolean 1x1)->(boolean 1x1 slot 1 slot )	0	1	0
resnet_model/conv2d/kernel/Momentum@GPU-0@(no input)->(7x7x3x64)	resnet_model/conv2d/kernel/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(7x7x3x64)	0	1	0
Momentum/update_resnet_model/conv2d_40/kernel/ApplyMomentum@GPU-0@(1x1x1024x256)(1x1x1024x256)(1x1)(int32 1x1 slot 1 slot )(1x1x1024x256)(1x1)->(1x1x1024x256)	Momentum/update_resnet_model/conv2d_40/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	41	41	(1x1x1024x256)(1x1x1024x256)(1x1)(int32 1x1 slot 1 slot )(1x1x1024x256)(1x1)->(1x1x1024x256)	1	1	0
resnet_model/batch_normalization_42/beta/read@GPU-0@(2048x1)->(2048x1)	resnet_model/batch_normalization_42/beta/read	Identity	GPU-0	0	1	2	(2048x1)->(2048x1)	0	1	0
gradients/L2Loss_21_grad/mul@GPU-0@(1x1x512x128)(1x1)->(1x1x512x128)	gradients/L2Loss_21_grad/mul	Mul	GPU-0	0	5	5	(1x1x512x128)(1x1)->(1x1x512x128)	1	1	0
Momentum/update_resnet_model/batch_normalization_31/gamma/ApplyMomentum@GPU-0@(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	Momentum/update_resnet_model/batch_normalization_31/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_4/gamma/Momentum@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_4/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(64x1)	0	1	0
gradients/AddN_20@GPU-0@(3x3x256x256)(3x3x256x256)->(3x3x256x256)	gradients/AddN_20	AddN	GPU-0	0	44	44	(3x3x256x256)(3x3x256x256)->(3x3x256x256)	1	1	0
gradients/resnet_model/Relu_42_grad/ReluGrad@GPU-0@(64x2048x7x7)(64x2048x7x7)->(64x2048x7x7)	gradients/resnet_model/Relu_42_grad/ReluGrad	ReluGrad	GPU-0	0	495	495	(64x2048x7x7)(64x2048x7x7)->(64x2048x7x7)	1	1	0
resnet_model/batch_normalization_2/AssignMovingAvg/sub_1@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_2/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(64x1)(64x1)->(64x1)	1	1	0
resnet_model/batch_normalization_13/gamma/Momentum@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_13/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
resnet_model/conv2d_31/kernel/Momentum@GPU-0@(no input)->(1x1x1024x256)	resnet_model/conv2d_31/kernel/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(1x1x1024x256)	0	1	0
global_step/cond/Switch_1@GPU-0@(int64 1x1)(boolean 1x1)->(int64 1x1 slot 1 slot )	global_step/cond/Switch_1	Switch	GPU-0	1	2	4	(int64 1x1)(boolean 1x1)->(int64 1x1 slot 1 slot )	0	1	0
resnet_model/batch_normalization_32/beta/Momentum@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_32/beta/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_44/beta/ApplyMomentum@GPU-0@(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	Momentum/update_resnet_model/batch_normalization_44/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	5	5	(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	1	1	0
resnet_model/batch_normalization_11/gamma@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_11/gamma	VariableV2	GPU-0	0	4	5	(no input)->(128x1)	0	1	0
resnet_model/conv2d_8/kernel/read@GPU-0@(1x1x256x64)->(1x1x256x64)	resnet_model/conv2d_8/kernel/read	Identity	GPU-0	1	1	4	(1x1x256x64)->(1x1x256x64)	0	1	0
Momentum/update_resnet_model/batch_normalization_18/beta/ApplyMomentum@GPU-0@(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	Momentum/update_resnet_model/batch_normalization_18/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	3	3	(512x1)(512x1)(1x1)(int32 1x1 slot 1 slot )(512x1)(1x1)->(512x1)	1	1	0
resnet_model/batch_normalization_30/moving_variance@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_30/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
gradients/resnet_model/batch_normalization_19/FusedBatchNorm_grad/FusedBatchNormGrad@GPU-0@(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	gradients/resnet_model/batch_normalization_19/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	849	849	(64x128x28x28)(64x128x28x28)(128x1)(128x1)(128x1)->(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	1	1	0
resnet_model/batch_normalization_1/moving_variance@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_1/moving_variance	VariableV2	GPU-0	0	1	2	(no input)->(64x1)	0	1	0
Momentum/update_resnet_model/conv2d_27/kernel/ApplyMomentum@GPU-0@(1x1x256x1024)(1x1x256x1024)(1x1)(int32 1x1 slot 1 slot )(1x1x256x1024)(1x1)->(1x1x256x1024)	Momentum/update_resnet_model/conv2d_27/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	40	40	(1x1x256x1024)(1x1x256x1024)(1x1)(int32 1x1 slot 1 slot )(1x1x256x1024)(1x1)->(1x1x256x1024)	1	1	0
