gradients/resnet_model/batch_normalization_30/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	598	598	(128x64x8x8)(128x64x8x8)(64x1)(64x1)(64x1)->(128x64x8x8)(64x1 slot 1 slot )(64x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	10	10	0
global_step/cond/Merge	Merge	GPU-0	0	41	85	(int64 1x1 slot 1 slot )(int64 1x1)->(int64 1x1)(int32 1x1 slot 1 slot )	0	10	0
resnet_model/batch_normalization_1/beta/read	Identity	GPU-0	0	10	32	(16x1)->(16x1)	0	10	0
gradients/resnet_model/Relu_14_grad/ReluGrad	ReluGrad	GPU-0	0	778	778	(128x32x16x16)(128x32x16x16)->(128x32x16x16)	10	10	0
resnet_model/batch_normalization_22/moving_mean/read	Identity	GPU-0	0	11	29	(64x1)->(64x1)	0	10	0
Momentum/update_resnet_model/batch_normalization_24/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	38	38	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	10	10	0
resnet_model/batch_normalization_30/beta	VariableV2	GPU-0	0	23	56	(no input)->(64x1)	0	10	0
AddN	AddN	GPU-0	0	259	259	(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)->(1x1)	10	10	0
resnet_model/conv2d_24/kernel/read	Identity	GPU-0	0	7	33	(3x3x32x64)->(3x3x32x64)	0	10	0
resnet_model/conv2d_21/Conv2D	Conv2D	GPU-0	0	1513	1513	(128x32x16x16)(3x3x32x32)->(128x32x16x16)	10	10	0
resnet_model/conv2d_5/kernel	VariableV2	GPU-0	0	27	42	(no input)->(3x3x16x16)	0	10	0
gradients/L2Loss_24_grad/mul	Mul	GPU-0	0	15	15	(16x1)(1x1)->(16x1)	10	10	0
edge_1430_gradients/resnet_model/Mean_grad/Fill/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	10	10	(Transfer)->(8 bytes)	0	0	10
