ConstantFolding/gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_28/kernel/read, ^resnet_model/Relu_24)
ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_29/kernel/read, ^resnet_model/Relu_25)
ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_29/kernel/read, ^resnet_model/Relu_25)
ConstantFolding/gradients/resnet_model/conv2d_3/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_3/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_3/kernel/read, ^resnet_model/Relu_1)
ConstantFolding/gradients/resnet_model/conv2d_3/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_3/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_3/kernel/read, ^resnet_model/Relu_1)
ConstantFolding/gradients/resnet_model/conv2d_30/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_30/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_30/kernel/read, ^resnet_model/Relu_26)
ConstantFolding/gradients/resnet_model/conv2d_30/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_30/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_30/kernel/read, ^resnet_model/Relu_26)
ConstantFolding/gradients/resnet_model/conv2d_31/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_31/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_31/kernel/read, ^resnet_model/Relu_27)
ConstantFolding/gradients/resnet_model/conv2d_31/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_31/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_31/kernel/read, ^resnet_model/Relu_27)
ConstantFolding/gradients/resnet_model/conv2d_32/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	1	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_32/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_32/kernel/read, ^resnet_model/Relu_28)
ConstantFolding/gradients/resnet_model/conv2d_32/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_32/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_32/kernel/read, ^resnet_model/Relu_28)
ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_33/kernel/read, ^resnet_model/Relu_29)
ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_33/kernel/read, ^resnet_model/Relu_29)
