Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
Identity@GPU-0@(1x1x1024x512)->(1x1x1024x512)	0.95	0.91	1.0439560439560438	0.95	0.91	1.0439560439560438	1.00	1.00	1.0	704378.5099999995	1.3486928149809962e-06	0.9999897215410738	698409.1000000013	1.3028406952398886e-06	0.9999074696767748
Identity@GPU-0@(1x1x512x256)->(1x1x512x256)	0.92	0.87	1.0574712643678161	0.92	0.87	1.0574712643678161	1.00	1.00	1.0	704379.4299999996	1.3061025155605437e-06	0.9999910276435894	698409.9700000013	1.245572972372201e-06	0.9999087152497471
Identity@GPU-0@(1x1x256x512)->(1x1x256x512)	0.91	0.77	1.1818181818181819	0.91	0.77	1.1818181818181819	1.00	1.00	1.0	704380.3399999996	1.2919057490870596e-06	0.9999923195493384	698410.7400000013	1.1024036652029826e-06	0.9999098176534124
Identity@GPU-0@(1x1x1024x2048)->(1x1x1024x2048)	0.87	0.81	1.074074074074074	0.87	0.81	1.074074074074074	1.00	1.00	1.0	704381.2099999996	1.2351186831931228e-06	0.9999935546680216	698411.5500000013	1.1596713880706701e-06	0.9999109773248004
Identity@GPU-0@(7x7x3x64)->(7x7x3x64)	0.85	0.84	1.0119047619047619	0.85	0.84	1.0119047619047619	1.00	1.00	1.0	704382.0599999996	1.2067251502461545e-06	0.9999947613931719	698412.3900000013	1.2026221802214355e-06	0.9999121799469806
Identity@GPU-0@(1x1x64x64)->(1x1x64x64)	0.81	0.76	1.0657894736842106	0.81	0.76	1.0657894736842106	1.00	1.00	1.0	704382.8699999996	1.149938084352218e-06	0.9999959113312562	698413.1500000013	1.0880867344860607e-06	0.999913268033715
Identity@GPU-0@(1x1x512x1024)->(1x1x512x1024)	0.77	0.79	0.9746835443037974	0.77	0.79	0.9746835443037974	1.00	1.00	1.0	704383.6399999997	1.0931510184582812e-06	0.9999970044822747	698413.9400000013	1.1310375266368263e-06	0.9999143990712417
ScalarSummary@CPU-0@(string 1x1)(1x1)->(string 1x1)	16.75	18.75	0.8933333333333333	0.67	0.75	0.8933333333333334	0.04	0.04	1.0	704384.3099999997	9.511833537234396e-07	0.9999979556656284	698414.6900000013	1.073769803769139e-06	0.9999154728410454
Equal@GPU-0@(int32 64x1)(64x224x224x3)(int32 64x1)->(boolean 64x1)	39.00	19.00	2.0526315789473686	0.39	0.19	2.0526315789473686	0.01	0.01	1.0	704384.6999999997	5.536738924658827e-07	0.999998509339521	698414.8800000013	2.720216836215152e-07	0.999915744862729
MergeSummary@CPU-0@(string 1x1)(string 1x1)(string 1x1)(string 1x1)(string 1x1)(string 1x1)->(string 1x1)	36.00	100.00	0.36	0.36	1.00	0.36	0.01	0.01	1.0	704385.0599999997	5.110835930454301e-07	0.999999020423114	698415.8800000013	1.4316930716921853e-06	0.9999171765558007
VariableV2@GPU-0@(no input)->(1x1)	17.50	3.00	5.833333333333333	0.35	0.06	5.833333333333333	0.02	0.02	1.0	704385.4099999997	4.96886826571946e-07	0.9999995173099405	698415.9400000013	8.590158430153111e-08	0.999917262457385
ScalarSummary@CPU-0@(string 1x1)(1x1)(int32 1x1)->(string 1x1)	11.00	28.00	0.39285714285714285	0.11	0.28	0.39285714285714285	0.01	0.01	1.0	704385.5199999997	1.561644312083259e-07	0.9999996734743717	698416.2200000014	4.008740600738119e-07	0.999917663331445
Const@CPU-0@(no input)->(string 1x1)	1.33	2.67	0.4981273408239701	0.08	0.16	0.5	0.06	0.06	1.0	704385.5999999996	1.1357413178787338e-07	0.9999997870485035	698416.3800000014	2.2907089147074965e-07	0.9999178924023365
AssignAdd@GPU-0@(1x1)(1x1)->(1x1)	2.00	280.00	0.007142857142857143	0.04	5.60	0.0071428571428571435	0.02	0.02	1.0	704385.6399999997	5.678706589393669e-08	0.9999998438355694	698421.9800000014	8.017481201476236e-06	0.999925909883538
RealDiv@GPU-0@(1x1)(1x1)->(1x1)	3.00	2.00	1.5	0.03	0.02	1.5	0.01	0.01	1.0	704385.6699999997	4.2590299420452516e-08	0.9999998864258688	698422.0000000014	2.8633861433843707e-08	0.9999259385173994
MEMCPYDtoH@GPU-0@(Transfer)->(256 bytes)	2.00	1.00	2.0	0.02	0.01	2.0	0.01	0.01	1.0	704385.6899999997	2.8393532946968345e-08	0.9999999148194018	698422.0100000014	1.4316930716921853e-08	0.9999259528343302
Cast@GPU-0@(boolean 64x1)->(64x1)	2.00	4672.00	0.0004280821917808219	0.02	46.72	0.00042808219178082195	0.01	0.01	1.0	704385.7099999997	2.8393532946968345e-08	0.9999999432129347	698468.7300000014	6.688870030945889e-05	0.9999928415346396
Greater@GPU-0@(1x1)(1x1)->(boolean 1x1)	2.00	495.00	0.00404040404040404	0.02	4.95	0.00404040404040404	0.01	0.01	1.0	704385.7299999997	2.8393532946968345e-08	0.9999999716064677	698473.6800000013	7.086880704876317e-06	0.9999999284153445
_Retval@CPU-0@(string 1x1)->(no output info)	1.00	3.00	0.3333333333333333	0.01	0.03	0.33333333333333337	0.01	0.01	1.0	704385.7399999998	1.4196766473484173e-08	0.9999999858032341	698473.7100000014	4.2950792150765557e-08	0.9999999713661366
ArgMax@GPU-0@(64x1001)(int32 1x1)->(int64 64x1)	1.00	2.00	0.5	0.01	0.02	0.5	0.01	0.01	1.0	704385.7499999998	1.4196766473484173e-08	1.0000000000000007	698473.7300000014	2.8633861433843707e-08	0.999999999999998
