Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
ReadVariableOp@GPU-0@(tf_resource 1x1)->(10x1)	1.53	1.57	0.9745222929936306	1.53	1.57	0.9745222929936306	1.00	1.00	1.0	9484.640000000001	0.00016104924106860897	0.9983621397444252	9393.450000000003	0.0001668492798381242	0.9982741195512278
ReadVariableOp@GPU-0@(tf_resource 1x1)->(1024x1)	1.41	1.46	0.9657534246575342	1.41	1.46	0.9657534246575342	1.00	1.00	1.0	9486.050000000001	0.00014841792804362003	0.9985105576724689	9394.910000000002	0.00015515920290679064	0.9984292787541346
Switch@GPU-0@(int64 1x1)(boolean 1x1)->(int64 1x1)	1.34	1.53	0.8758169934640523	1.34	1.53	0.8758169934640523	1.00	1.00	1.0	9487.390000000001	0.0001410496621123765	0.9986516073345812	9396.440000000002	0.0001625983427721847	0.9985918770969068
Reshape@GPU-0@(1x1)(int32 1x1)->(1x1)	1.23	1.47	0.8367346938775511	1.23	1.47	0.8367346938775511	1.00	1.00	1.0	9488.62	0.00012947095850613662	0.9987810782930874	9397.910000000002	0.00015622193717327551	0.99874809903408
Reshape@GPU-0@(100x1)(1|2|3x1)->(100x1)	1.09	0.92	1.184782608695652	1.08	0.91	1.1868131868131868	0.99	0.99	1.0	9489.7	0.00011368181722490046	0.9988947601103123	9398.820000000002	9.670881825012294e-05	0.9988448078523301
_Retval@CPU-0@(1x1)->(no output info)	1.02	1.04	0.9807692307692307	1.05	1.07	0.9813084112149533	1.03	1.03	1.0	9490.75	0.00011052398896865323	0.9990052840992809	9399.890000000001	0.00011371256651388082	0.998958520418844
MEMCPYDtoH@GPU-0@(Transfer)->(4 bytes)	1.00	1.00	1.0	1.04	1.04	1.0	1.04	1.04	1.0	9491.79	0.00010947137954990414	0.9991147554788308	9400.930000000002	0.00011052436371442621	0.9990690447825584
NoOp@CPU-0@(no input)->(no output info)	1.02	1.12	0.9107142857142857	1.02	1.12	0.9107142857142857	1.00	1.00	1.0	9492.810000000001	0.00010736616071240599	0.9992221216395432	9402.050000000003	0.00011902623784630516	0.9991880710204047
Reshape@GPU-0@(100x1024)(int32 2x1)->(100x1024)	1.01	1.06	0.9528301886792453	1.01	1.06	0.9528301886792453	1.00	1.00	1.0	9493.820000000002	0.00010631355129365691	0.9993284351908368	9403.110000000002	0.00011264983224739594	0.9993007208526521
MEMCPYDtoH@GPU-0@(Transfer)->(8 bytes)	1.00	1.00	1.0	1.01	1.01	1.0	1.01	1.01	1.0	9494.830000000002	0.00010631355129365691	0.9994347487421305	9404.120000000003	0.0001073361609149716	0.999408057013567
MEMCPYDtoD@GPU-0@(Transfer)->(8 bytes)	1.00	1.00	1.0	1.00	1.00	1.0	1.00	1.00	1.0	9495.830000000002	0.00010526094187490783	0.9995400096840054	9405.120000000003	0.00010627342664848674	0.9995143304402155
MEMCPYHtoD@GPU-0@(Transfer)->(400 bytes)	1.00	1.01	0.9900990099009901	1.00	1.01	0.9900990099009901	1.00	1.00	1.0	9496.830000000002	0.00010526094187490783	0.9996452706258803	9406.130000000003	0.0001073361609149716	0.9996216666011305
Snapshot@GPU-0@(100x1)(100x10)->(100x1)	0.94	0.94	1.0	0.94	0.94	1.0	1.00	1.00	1.0	9497.770000000002	9.894528536241335e-05	0.9997442159112426	9407.070000000003	9.989702104957752e-05	0.9997215636221801
RefSwitch@GPU-0@(int64 1x1)(boolean 1x1)->(int64 1x1)	0.93	0.97	0.9587628865979382	0.93	0.97	0.9587628865979382	1.00	1.00	1.0	9498.700000000003	9.789267594366429e-05	0.9998421085871863	9408.040000000003	0.00010308522384903213	0.9998246488460292
_Retval@CPU-0@(int64 1x1)->(no output info)	0.81	0.88	0.9204545454545455	0.82	0.89	0.9213483146067415	1.01	1.01	1.0	9499.520000000002	8.631397233742441e-05	0.9999284225595236	9408.930000000002	9.45833497171532e-05	0.9999192321957463
ScalarSummary@CPU-0@(string 1x1)(1x1)->(string 1x1)	8.00	10.50	0.7619047619047619	0.16	0.21	0.761904761904762	0.02	0.02	1.0	9499.680000000002	1.684175069998525e-05	0.9999452643102236	9409.140000000001	2.2317419596182215e-05	0.9999415496153424
MergeSummary@CPU-0@(string 1x1)(string 1x1)->(string 1x1)	9.00	10.00	0.9	0.09	0.10	0.8999999999999999	0.01	0.01	1.0	9499.770000000002	9.473484768741703e-06	0.9999547377949923	9409.240000000002	1.0627342664848675e-05	0.9999521769580073
Const@CPU-0@(no input)->(string 1x1)	4.00	4.00	1.0	0.08	0.08	1.0	0.02	0.02	1.0	9499.850000000002	8.420875349992626e-06	0.9999631586703424	9409.320000000002	8.50187413187894e-06	0.9999606788321392
Equal@GPU-0@(int32 100x1)(100x784)(int32 100x1)->(boolean 100x1)	7.00	6.00	1.1666666666666667	0.07	0.06	1.1666666666666667	0.01	0.01	1.0	9499.920000000002	7.368265931243549e-06	0.9999705269362736	9409.380000000001	6.376405598909204e-06	0.9999670552377381
ArgMax@GPU-0@(100x10)(int32 1x1)->(int64 100x1)	5.00	4.00	1.25	0.05	0.04	1.25	0.01	0.01	1.0	9499.970000000001	5.263047093745391e-06	0.9999757899833673	9409.420000000002	4.25093706593947e-06	0.999971306174804
BroadcastGradientArgs@GPU-0@(int32 1x1)(int32 1x1)->(int32 1x1)(int32 1x1)	3.00	4.00	0.75	0.03	0.04	0.75	0.01	0.01	1.0	9500.000000000002	3.1578282562472346e-06	0.9999789478116236	9409.460000000003	4.25093706593947e-06	0.9999755571118699
Greater@GPU-0@(1x1)(1x1)->(boolean 1x1)	2.00	1.00	2.0	0.02	0.01	2.0	0.01	0.01	1.0	9500.020000000002	2.1052188374981564e-06	0.999981053030461	9409.470000000003	1.0627342664848675e-06	0.9999766198461364
Size@GPU-0@(100x1)->(int32 1x1)	2.00	4.00	0.5	0.02	0.04	0.5	0.01	0.01	1.0	9500.040000000003	2.1052188374981564e-06	0.9999831582492985	9409.510000000004	4.25093706593947e-06	0.9999808707832023
Fill@GPU-0@(1|2|3x1)(1x1)->(100x1)	2.00	2.00	1.0	0.02	0.02	1.0	0.01	0.01	1.0	9500.060000000003	2.1052188374981564e-06	0.999985263468136	9409.530000000004	2.125468532969735e-06	0.9999829962517353
Cast@GPU-0@(boolean 100x1)->(100x1)	2.00	1.00	2.0	0.02	0.01	2.0	0.01	0.01	1.0	9500.080000000004	2.1052188374981564e-06	0.9999873686869735	9409.540000000005	1.0627342664848675e-06	0.9999840589860017
Sum@GPU-0@(100x1)(int32 1x1)->(1x1)	2.00	3.00	0.6666666666666666	0.02	0.03	0.6666666666666667	0.01	0.01	1.0	9500.100000000004	2.1052188374981564e-06	0.9999894739058109	9409.570000000005	3.188202799454602e-06	0.9999872471888012
Cast@GPU-0@(int64 100x1)->(int32 100x1)	2.00	2.00	1.0	0.02	0.02	1.0	0.01	0.01	1.0	9500.120000000004	2.1052188374981564e-06	0.9999915791246484	9409.590000000006	2.125468532969735e-06	0.9999893726573341
AssignAdd@GPU-0@(1x1)(1x1)->(1x1)	1.00	1.50	0.6666666666666666	0.02	0.03	0.6666666666666667	0.02	0.02	1.0	9500.140000000005	2.1052188374981564e-06	0.9999936843434859	9409.620000000006	3.188202799454602e-06	0.9999925608601336
Cast@GPU-0@(int32 1x1)->(1x1)	1.00	2.00	0.5	0.01	0.02	0.5	0.01	0.01	1.0	9500.150000000005	1.0526094187490782e-06	0.9999947369529046	9409.640000000007	2.125468532969735e-06	0.9999946863286665
Reshape@GPU-0@(100x1)(int32 1x1)->(100x1)	1.00	1.00	1.0	0.01	0.01	1.0	0.01	0.01	1.0	9500.160000000005	1.0526094187490782e-06	0.9999957895623234	9409.650000000007	1.0627342664848675e-06	0.999995749062933
MEMCPYDtoH@GPU-0@(Transfer)->(400 bytes)	1.00	1.00	1.0	0.01	0.01	1.0	0.01	0.01	1.0	9500.170000000006	1.0526094187490782e-06	0.9999968421717421	9409.660000000007	1.0627342664848675e-06	0.9999968117971995
MEMCPYHtoD@GPU-0@(Transfer)->(4 bytes)	1.00	1.00	1.0	0.01	0.01	1.0	0.01	0.01	1.0	9500.180000000006	1.0526094187490782e-06	0.9999978947811609	9409.670000000007	1.0627342664848675e-06	0.9999978745314659
_Retval@CPU-0@(string 1x1)->(no output info)	1.00	1.00	1.0	0.01	0.01	1.0	0.01	0.01	1.0	9500.190000000006	1.0526094187490782e-06	0.9999989473905796	9409.680000000008	1.0627342664848675e-06	0.9999989372657324
MEMCPYHtoD@GPU-0@(Transfer)->(100 bytes)	1.00	1.00	1.0	0.01	0.01	1.0	0.01	0.01	1.0	9500.200000000006	1.0526094187490782e-06	0.9999999999999983	9409.690000000008	1.0627342664848675e-06	0.9999999999999989
