Adam/update_conv2d/kernel/ResourceApplyAdam	ResourceApplyAdam	GPU-0	0	438	438	(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(5x5x1x32)->(no output info)	51	51	0	Adam/update_conv2d/kernel/ResourceApplyAdam@GPU-0@(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(5x5x1x32)->(no output info)
conv2d/kernel/Adam	VarHandleOp	GPU-0	25	73	182	(no input)->(tf_resource 1x1)	0	51	0	conv2d/kernel/Adam@GPU-0@(no input)->(tf_resource 1x1)
sequential/reshape/Reshape/shape/1	Const	GPU-0	17	43	136	(no input)->(int32 1x1)	0	51	0	sequential/reshape/Reshape/shape/1@GPU-0@(no input)->(int32 1x1)
sparse_softmax_cross_entropy_loss/Greater	Greater	GPU-0	0	92	92	(1x1)(1|2|3x1)->(boolean 1x1)	51	51	0	sparse_softmax_cross_entropy_loss/Greater@GPU-0@(1x1)(1|2|3x1)->(boolean 1x1)
sequential/dropout/dropout/random_uniform	Snapshot	GPU-0	14	42	147	(100x1024)->(100x1024)	0	51	0	sequential/dropout/dropout/random_uniform@GPU-0@(100x1024)->(100x1024)
conv2d_1/kernel	VarHandleOp	GPU-0	16	49	147	(no input)->(tf_resource 1x1)	0	51	0	conv2d_1/kernel@GPU-0@(no input)->(tf_resource 1x1)
Adam/mul_1	Mul	GPU-0	0	81	81	(1x1)(1x1)->(1x1)	51	51	0	Adam/mul_1@GPU-0@(1x1)(1x1)->(1x1)
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape	Reshape	GPU-0	50	100	239	(1x1)(int32 1x1)->(1x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape@GPU-0@(1x1)(int32 1x1)->(1x1)
sequential/conv2d/BiasAdd	BiasAdd	GPU-0	0	8029	8029	(100x32x28x28)(32x1)->(100x32x28x28)	51	51	0	sequential/conv2d/BiasAdd@GPU-0@(100x32x28x28)(32x1)->(100x32x28x28)
gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Reshape	Reshape	GPU-0	24	69	206	(100x1)(1|2|3x1)->(100x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Reshape@GPU-0@(100x1)(1|2|3x1)->(100x1)
conv2d/bias/Adam	VarHandleOp	GPU-0	20	109	286	(no input)->(tf_resource 1x1)	0	51	0	conv2d/bias/Adam@GPU-0@(no input)->(tf_resource 1x1)
sparse_softmax_cross_entropy_loss/num_present/broadcast_weights/ones_like/Shape	Shape	GPU-0	22	195	314	(100x1)(100x10 slot 1 slot )->(int32 1x1)	0	51	0	sparse_softmax_cross_entropy_loss/num_present/broadcast_weights/ones_like/Shape@GPU-0@(100x1)(100x10 slot 1 slot )->(int32 1x1)
gradients/sequential/dropout/dropout/div_grad/RealDiv	Mul	GPU-0	0	173	173	(100x1024)(1x1)->(100x1024)	51	51	0	gradients/sequential/dropout/dropout/div_grad/RealDiv@GPU-0@(100x1024)(1x1)->(100x1024)
global_step	VariableV2	GPU-0	12	130	219	(no input)->(int64 1x1)	0	51	0	global_step@GPU-0@(no input)->(int64 1x1)
dense_1/bias/Adam	VarHandleOp	GPU-0	8	63	141	(no input)->(tf_resource 1x1)	0	51	0	dense_1/bias/Adam@GPU-0@(no input)->(tf_resource 1x1)
sequential/dropout/dropout/add	Add	GPU-0	0	169	169	(1x1)(100x1024)->(100x1024)	51	51	0	sequential/dropout/dropout/add@GPU-0@(1x1)(100x1024)->(100x1024)
sequential/dropout/dropout/mul	Mul	GPU-0	0	167	167	(100x1024)(100x1024)->(100x1024)	51	51	0	sequential/dropout/dropout/mul@GPU-0@(100x1024)(100x1024)->(100x1024)
sequential/reshape/strided_slice/stack	Const	GPU-0	18	54	168	(no input)->(int32 1x1)	0	51	0	sequential/reshape/strided_slice/stack@GPU-0@(no input)->(int32 1x1)
sparse_softmax_cross_entropy_loss/xentropy/xentropy	SparseSoftmaxCrossEntropyWithLogits	GPU-0	0	1223	1223	(100x10)(100x784)(int32 100x1 slot 1 slot )->(100x1)(100x10 slot 1 slot )	51	51	0	sparse_softmax_cross_entropy_loss/xentropy/xentropy@GPU-0@(100x10)(100x784)(int32 100x1 slot 1 slot )->(100x1)(100x10 slot 1 slot )
gradients/sequential/max_pooling2d/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	8500	8500	(100x32x28x28)(100x32x14x14)(100x32x14x14)->(100x32x28x28)	51	51	0	gradients/sequential/max_pooling2d/MaxPool_grad/MaxPoolGrad@GPU-0@(100x32x28x28)(100x32x14x14)(100x32x14x14)->(100x32x28x28)
sequential/reshape/Reshape/shape	Pack	GPU-0	48	434	654	(int32 1x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 4x1)	0	51	0	sequential/reshape/Reshape/shape@GPU-0@(int32 1x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 4x1)
sequential/conv2d_1/BiasAdd	BiasAdd	GPU-0	0	4078	4078	(100x64x14x14)(64x1)->(100x64x14x14)	51	51	0	sequential/conv2d_1/BiasAdd@GPU-0@(100x64x14x14)(64x1)->(100x64x14x14)
gradients/sequential/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	13048	13048	(100x1x28x28)(int32 4x1)(100x32x28x28)->(5x5x1x32)	51	51	0	gradients/sequential/conv2d/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(100x1x28x28)(int32 4x1)(100x32x28x28)->(5x5x1x32)
