edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	24164	24164	(Transfer)->(2359296 bytes)	0	0	100	edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(2359296 bytes)
pool2-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	21976	21976	(128x192x13x13)(int32 4x1)->(128x13x13x192)	100	100	0	pool2-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x13x13)(int32 4x1)->(128x13x13x192)
gradients/conv5/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	17626	17626	(128x13x13x256)->(256x1)	100	100	0	gradients/conv5/BiasAdd_grad/BiasAddGrad@GPU-0@(128x13x13x256)->(256x1)
gradients/conv4/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	17356	17356	(128x13x13x256)->(256x1)	100	100	0	gradients/conv4/BiasAdd_grad/BiasAddGrad@GPU-0@(128x13x13x256)->(256x1)
edge_183_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	10360	10360	(Transfer)->(1228800 bytes)	0	0	100	edge_183_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(1228800 bytes)
conv5/biases	VariableV2	GPU-0	40	1760	2230	(no input)->(256x1)	0	100	0	conv5/biases@GPU-0@(no input)->(256x1)
_SOURCE	NoOp	GPU-0	446	634	1992	(no input)->(no output info)	0	100	0	_SOURCE@GPU-0@(no input)->(no output info)
_SOURCE	NoOp	CPU-0	90	128	811	(no input)->(no output info)	0	100	0	_SOURCE@CPU-0@(no input)->(no output info)
edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	700	700	(Transfer)->(92928 bytes)	0	0	100	edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(92928 bytes)
Variable	VariableV2	GPU-0	61	430	698	(no input)->(128x224x224x3)	0	100	0	Variable@GPU-0@(no input)->(128x224x224x3)
PermConstNCHWToNHWC-LayoutOptimizer	Const	GPU-0	27	229	633	(no input)->(int32 4x1)	0	100	0	PermConstNCHWToNHWC-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
_retval_gradients/conv5/BiasAdd_grad/BiasAddGrad_0_8	_Retval	CPU-0	137	284	592	(256x1)->(no output info)	0	100	0	_retval_gradients/conv5/BiasAdd_grad/BiasAddGrad_0_8@CPU-0@(256x1)->(no output info)
conv2/weights	VariableV2	GPU-0	53	331	557	(no input)->(5x5x64x192)	0	100	0	conv2/weights@GPU-0@(no input)->(5x5x64x192)
_retval_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter_0_1	_Retval	CPU-0	72	105	488	(11x11x3x64)->(no output info)	0	100	0	_retval_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter_0_1@CPU-0@(11x11x3x64)->(no output info)
conv1/weights	VariableV2	GPU-0	36	313	484	(no input)->(11x11x3x64)	0	100	0	conv1/weights@GPU-0@(no input)->(11x11x3x64)
conv3/weights	VariableV2	GPU-0	24	270	477	(no input)->(3x3x192x384)	0	100	0	conv3/weights@GPU-0@(no input)->(3x3x192x384)
_retval_gradients/conv1/BiasAdd_grad/BiasAddGrad_0_0	_Retval	CPU-0	73	216	449	(64x1)->(no output info)	0	100	0	_retval_gradients/conv1/BiasAdd_grad/BiasAddGrad_0_0@CPU-0@(64x1)->(no output info)
conv4/weights	VariableV2	GPU-0	26	255	438	(no input)->(3x3x384x256)	0	100	0	conv4/weights@GPU-0@(no input)->(3x3x384x256)
_retval_gradients/conv2/BiasAdd_grad/BiasAddGrad_0_2	_Retval	CPU-0	97	166	412	(192x1)->(no output info)	0	100	0	_retval_gradients/conv2/BiasAdd_grad/BiasAddGrad_0_2@CPU-0@(192x1)->(no output info)
conv2/biases	VariableV2	GPU-0	36	226	391	(no input)->(192x1)	0	100	0	conv2/biases@GPU-0@(no input)->(192x1)
PermConstNHWCToNCHW-LayoutOptimizer	Const	GPU-0	47	181	384	(no input)->(int32 4x1)	0	100	0	PermConstNHWCToNCHW-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
conv5/weights	VariableV2	GPU-0	27	230	370	(no input)->(3x3x256x256)	0	100	0	conv5/weights@GPU-0@(no input)->(3x3x256x256)
conv1/biases	VariableV2	GPU-0	36	205	368	(no input)->(64x1)	0	100	0	conv1/biases@GPU-0@(no input)->(64x1)
_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6	_Retval	CPU-0	78	130	360	(256x1)->(no output info)	0	100	0	_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6@CPU-0@(256x1)->(no output info)
ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	72	128	350	(no input)->(int32 4x1)	0	100	0	ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
conv3/biases	VariableV2	GPU-0	23	196	338	(no input)->(384x1)	0	100	0	conv3/biases@GPU-0@(no input)->(384x1)
conv4/biases	VariableV2	GPU-0	22	181	333	(no input)->(256x1)	0	100	0	conv4/biases@GPU-0@(no input)->(256x1)
_retval_gradients/conv3/BiasAdd_grad/BiasAddGrad_0_4	_Retval	CPU-0	69	122	332	(384x1)->(no output info)	0	100	0	_retval_gradients/conv3/BiasAdd_grad/BiasAddGrad_0_4@CPU-0@(384x1)->(no output info)
Variable/read	Identity	GPU-0	46	88	310	(128x224x224x3)->(128x224x224x3)	0	100	0	Variable/read@GPU-0@(128x224x224x3)->(128x224x224x3)
conv3/weights/read	Identity	GPU-0	44	90	310	(3x3x192x384)->(3x3x192x384)	0	100	0	conv3/weights/read@GPU-0@(3x3x192x384)->(3x3x192x384)
gradients/conv5/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	62	125	295	(no input)->(int32 4x1)	0	100	0	gradients/conv5/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
conv4/weights/read	Identity	GPU-0	21	121	289	(3x3x384x256)->(3x3x384x256)	0	100	0	conv4/weights/read@GPU-0@(3x3x384x256)->(3x3x384x256)
gradients/conv3/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	32	126	277	(no input)->(int32 4x1)	0	100	0	gradients/conv3/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
conv5/biases/read	Identity	GPU-0	34	129	275	(256x1)->(256x1)	0	100	0	conv5/biases/read@GPU-0@(256x1)->(256x1)
conv3/biases/read	Identity	GPU-0	33	111	274	(384x1)->(384x1)	0	100	0	conv3/biases/read@GPU-0@(384x1)->(384x1)
gradients/conv2/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	47	106	268	(no input)->(int32 4x1)	0	100	0	gradients/conv2/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
conv5/weights/read	Identity	GPU-0	38	69	262	(3x3x256x256)->(3x3x256x256)	0	100	0	conv5/weights/read@GPU-0@(3x3x256x256)->(3x3x256x256)
conv1/weights/read	Identity	GPU-0	29	76	258	(11x11x3x64)->(11x11x3x64)	0	100	0	conv1/weights/read@GPU-0@(11x11x3x64)->(11x11x3x64)
conv2/weights/read	Identity	GPU-0	29	86	252	(5x5x64x192)->(5x5x64x192)	0	100	0	conv2/weights/read@GPU-0@(5x5x64x192)->(5x5x64x192)
ConstantFolding/gradients/conv3/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	31	102	251	(no input)->(int32 4x1)	0	100	0	ConstantFolding/gradients/conv3/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	55	95	249	(no input)->(int32 4x1)	0	100	0	ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
conv2/biases/read	Identity	GPU-0	41	80	240	(192x1)->(192x1)	0	100	0	conv2/biases/read@GPU-0@(192x1)->(192x1)
gradients/conv4/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	40	91	238	(no input)->(int32 4x1)	0	100	0	gradients/conv4/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	39	90	237	(no input)->(int32 4x1)	0	100	0	ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	230	230	(Transfer)->(1536 bytes)	0	0	100	edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(1536 bytes)
conv1/biases/read	Identity	GPU-0	41	89	228	(64x1)->(64x1)	0	100	0	conv1/biases/read@GPU-0@(64x1)->(64x1)
_retval_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter_0_5	_Retval	CPU-0	47	76	226	(3x3x192x384)->(no output info)	0	100	0	_retval_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter_0_5@CPU-0@(3x3x192x384)->(no output info)
ConstantFolding/gradients/conv4/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	33	90	222	(no input)->(int32 4x1)	0	100	0	ConstantFolding/gradients/conv4/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7	_Retval	CPU-0	47	74	220	(3x3x384x256)->(no output info)	0	100	0	_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7@CPU-0@(3x3x384x256)->(no output info)
conv4/biases/read	Identity	GPU-0	27	68	219	(256x1)->(256x1)	0	100	0	conv4/biases/read@GPU-0@(256x1)->(256x1)
_retval_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter_0_9	_Retval	CPU-0	36	72	218	(3x3x256x256)->(no output info)	0	100	0	_retval_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter_0_9@CPU-0@(3x3x256x256)->(no output info)
_retval_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter_0_3	_Retval	CPU-0	46	58	191	(5x5x64x192)->(no output info)	0	100	0	_retval_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter_0_3@CPU-0@(5x5x64x192)->(no output info)
